assists,champLevel,combatPlayerScore,creepsPerMinDeltas_0-10,creepsPerMinDeltas_10-20,creepsPerMinDeltas_20-30,creepsPerMinDeltas_30-end,csDiffPerMinDeltas_0-10,csDiffPerMinDeltas_10-20,csDiffPerMinDeltas_20-30,csDiffPerMinDeltas_30-end,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_0-10,damageTakenPerMinDeltas_10-20,damageTakenPerMinDeltas_20-30,damageTakenPerMinDeltas_30-end,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,first_match_duration,first_match_id,first_match_time,goldEarned,goldPerMinDeltas_0-10,goldPerMinDeltas_10-20,goldPerMinDeltas_20-30,goldPerMinDeltas_30-end,goldSpent,id,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,latest_match_time,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,participantId,pentaKills,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,quadraKills,role,sightWardsBoughtInGame,summoner_id,summoner_level,summoner_name,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,total_matches,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_30-end,xpPerMinDeltas_0-10,xpPerMinDeltas_10-20,xpPerMinDeltas_20-30,xpPerMinDeltas_30-end
3.0,12.0,0.0,2.1,0.0,0.0,0.0,0.7599999999999999,0.0,0.0,0.0,3555.0,3555.0,6258.0,-38.499999999999936,0.0,0.0,0.0,371.6,0.0,0.0,0.0,3.0,0.0,False,False,False,False,False,False,0 days 00:19:32.000000000,2730713822,2018-03-02T16:04:30.777000+00:00,7932.0,262.4,0.0,0.0,0.0,6750.0,1.0,0.0,1026.0,1026.0,1027.0,3020.0,3089.0,0.0,3340.0,1.0,5.0,NONE,0.0,4.0,1.0,2018-03-03T09:20:19.943000+00:00,639.0,11604.0,4275.0,1434.0,0.0,0.0,0.0,0.0,1.0,0.0,8200.0,8100.0,19884.0,2766.0,6938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93549622,4,IvA103,12.0,34488.0,7042.0,8373.0,3457.0,39.0,0.0,0.0,113.0,2.0,4,0.0,3000.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,114.88,0.0,0.0,0.0,418.3,0.0,0.0,0.0
1.0,12.0,0.0,3.5,8.1,0.0,0.0,1.4,3.3,0.0,0.0,12925.0,10258.0,3800.0,113.65000000000003,342.75000000000006,0.0,0.0,252.9,661.4000000000002,0.0,0.0,2.0,0.0,False,False,False,True,False,False,0 days 00:20:29.000000000,2695939595,2018-01-17T04:23:06.553000+00:00,9254.0,274.1,563.5,0.0,0.0,8000.0,2.0,1.0,1055.0,3031.0,3006.0,1053.0,2015.0,1038.0,3363.0,2.0,5.0,BOTTOM,879.0,3.0,1.0,2018-01-17T06:05:14.227000+00:00,733.0,4731.0,847.0,3905.0,12.0,8.0,0.0,0.0,2.0,0.0,8000.0,8200.0,88247.0,13668.0,5104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_CARRY,0.0,92151290,4,BekyNA,3.0,92979.0,14515.0,9178.0,1290.0,123.0,0.0,0.0,98.0,3.0,4,0.0,0.0,0.0,169.0,1.0,0.0,9.0,0.0,0.0,7.0,True,94.70000000000002,34.849999999999994,0.0,0.0,333.2,508.8,0.0,0.0
7.0,9.0,0.0,4.1,0.0,0.0,0.0,,,,,2128.0,2128.0,3095.0,,,,,477.1,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,0 days 00:11:17.000000000,2694247515,2018-01-15T02:31:41.928000+00:00,5270.0,374.20000000000016,0.0,0.0,0.0,2500.0,3.0,0.0,3133.0,1053.0,1001.0,0.0,0.0,0.0,3340.0,1.0,4.0,TOP,0.0,4.0,2.0,2018-01-16T06:47:16.625000+00:00,0.0,371.0,287.0,808.0,4.0,4.0,0.0,0.0,3.0,0.0,8400.0,8200.0,38613.0,5121.0,4675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,92210442,4,Sásori,0.0,38985.0,5409.0,5483.0,1125.0,48.0,0.0,0.0,4.0,2.0,7,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,True,,,,,442.1,0.0,0.0,0.0
14.0,10.0,0.0,4.7,0.0,0.0,0.0,,,,,5745.0,5745.0,3473.0,,,,,490.5,0.0,0.0,0.0,2.0,5.0,False,True,False,False,False,False,0 days 00:13:14.000000000,2694264693,2018-01-15T02:55:40.470000+00:00,8956.0,590.8,0.0,0.0,0.0,8550.0,3.0,0.0,1055.0,3147.0,3144.0,3087.0,3145.0,0.0,3340.0,2.0,16.0,MIDDLE,377.0,11.0,3.0,2018-01-16T06:47:16.625000+00:00,622.0,11369.0,5027.0,961.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,38360.0,12699.0,6164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,92100609,3,Kuräma,20.0,49729.0,17727.0,8126.0,994.0,55.0,0.0,0.0,198.0,2.0,5,1.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,True,,,,,532.2,0.0,0.0,0.0
10.0,11.0,0.0,1.8,0.0,0.0,0.0,1.2500000000000002,0.0,0.0,0.0,2325.0,2325.0,4345.0,-162.45,0.0,0.0,0.0,336.5,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,0 days 00:19:26.000000000,2695053770,2018-01-16T05:24:21.075000+00:00,7801.0,303.5,0.0,0.0,0.0,6750.0,4.0,0.0,1054.0,3071.0,3111.0,1011.0,2003.0,1011.0,3340.0,1.0,4.0,TOP,0.0,4.0,1.0,2018-01-25T21:50:21.549000+00:00,0.0,541.0,541.0,2088.0,0.0,0.0,0.0,0.0,4.0,0.0,8400.0,8200.0,26718.0,5540.0,5976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,92241043,3,Vxldezy,16.0,27722.0,6544.0,8064.0,2133.0,33.0,0.0,0.0,45.0,2.0,5,0.0,461.0,461.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,176.25000000000003,0.0,0.0,0.0,378.3,0.0,0.0,0.0
4.0,10.0,0.0,2.3,0.0,0.0,0.0,,,,,1455.0,1455.0,5374.0,,,,,364.7,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,False,0 days 00:17:56.000000000,2694680433,2018-01-15T20:34:33.886000+00:00,5566.0,203.9,0.0,0.0,0.0,3050.0,1.0,0.0,1055.0,3047.0,3133.0,1029.0,0.0,0.0,3340.0,0.0,1.0,TOP,0.0,0.0,1.0,2018-01-19T19:20:37.134000+00:00,588.0,316.0,116.0,2770.0,0.0,0.0,0.0,0.0,1.0,0.0,8100.0,8000.0,22095.0,3046.0,3608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,92160731,5,Doinkinater708,13.0,22411.0,3163.0,6378.0,1207.0,26.0,0.0,0.0,32.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,432.6,0.0,0.0,0.0
6.0,11.0,0.0,6.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,3082.0,3082.0,4106.0,-218.3,0.0,0.0,0.0,303.1,0.0,0.0,0.0,0.0,2.0,False,True,False,False,False,False,0 days 00:14:00.000000000,2695060245,2018-01-16T05:50:54.986000+00:00,7867.0,510.8,0.0,0.0,0.0,6200.0,2.0,0.0,1054.0,3077.0,3006.0,3071.0,1028.0,0.0,3340.0,1.0,9.0,TOP,0.0,9.0,3.0,2018-01-16T05:50:54.986000+00:00,0.0,684.0,684.0,678.0,12.0,5.0,4.0,0.0,2.0,0.0,8400.0,8200.0,55965.0,8955.0,6283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,92061012,1,Nabii Bánh Bao,7.0,58499.0,9849.0,6962.0,1728.0,74.0,0.0,0.0,66.0,2.0,1,1.0,1849.0,209.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,True,372.4,0.0,0.0,0.0,560.4,0.0,0.0,0.0
10.0,10.0,0.0,3.3,0.0,0.0,0.0,,,,,3616.0,3616.0,2340.0,,,,,297.1,0.0,0.0,0.0,1.0,7.0,False,False,False,False,False,True,0 days 00:14:00.000000000,2695060245,2018-01-16T05:50:54.986000+00:00,10609.0,648.4,0.0,0.0,0.0,8700.0,3.0,1.0,1055.0,3142.0,1038.0,3006.0,3147.0,0.0,3340.0,1.0,25.0,BOTTOM,578.0,25.0,4.0,2018-01-16T06:09:43.478000+00:00,565.0,1458.0,288.0,1119.0,0.0,0.0,0.0,0.0,3.0,0.0,8000.0,8200.0,52583.0,24421.0,4929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SOLO,0.0,92259929,2,TCK Myhuyenn,1.0,54041.0,24709.0,6049.0,2912.0,51.0,0.0,0.0,46.0,4.0,2,5.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,True,,,,,429.4,0.0,0.0,0.0
3.0,8.0,0.0,3.5,0.0,0.0,0.0,2.55,0.0,0.0,0.0,2392.0,2392.0,2158.0,-365.4,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0 days 00:14:59.000000000,2696767121,2018-01-18T09:45:56.869000+00:00,5916.0,381.0,0.0,0.0,0.0,5000.0,5.0,0.0,1055.0,3071.0,3111.0,1028.0,0.0,0.0,3340.0,1.0,6.0,TOP,0.0,6.0,1.0,2018-03-25T03:51:59.351000+00:00,0.0,471.0,432.0,419.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,31443.0,4700.0,3841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,92091699,4,vanratcoi,0.0,31915.0,5132.0,4281.0,925.0,41.0,0.0,0.0,1.0,2.0,5,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,113.85000000000004,0.0,0.0,0.0,364.20000000000016,0.0,0.0,0.0
4.0,7.0,0.0,3.1,0.0,0.0,0.0,1.2200000000000002,0.0,0.0,0.0,1368.0,1368.0,3265.0,-249.14,0.0,0.0,0.0,408.8,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,False,0 days 00:18:26.000000000,2736798370,2018-03-10T12:20:04.519000+00:00,5293.0,261.79999999999995,0.0,0.0,0.0,2650.0,1.0,0.0,1054.0,3044.0,3067.0,2003.0,0.0,0.0,3340.0,0.0,1.0,NONE,0.0,0.0,1.0,2018-03-10T14:22:37.302000+00:00,639.0,445.0,445.0,1472.0,0.0,0.0,0.0,0.0,1.0,0.0,8400.0,8200.0,22105.0,3974.0,4093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93830055,4,6e0rge,8.0,24091.0,4419.0,5988.0,624.0,33.0,0.0,0.0,31.0,2.0,5,0.0,1540.0,0.0,422.0,0.0,0.0,4.0,0.0,0.0,4.0,True,60.61999999999996,0.0,0.0,0.0,320.0,0.0,0.0,0.0
7.0,10.0,0.0,4.1,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,0.0,5213.0,5213.0,5697.0,-87.03999999999998,0.0,0.0,0.0,451.20000000000016,0.0,0.0,0.0,2.0,1.0,False,False,False,False,False,False,0 days 00:17:56.000000000,2736491924,2018-03-10T01:52:40.047000+00:00,7351.0,370.4,0.0,0.0,0.0,7260.0,4.0,0.0,1054.0,2031.0,1001.0,3071.0,3742.0,1036.0,3340.0,1.0,7.0,NONE,313.0,6.0,2.0,2018-03-18T05:11:21.793000+00:00,833.0,1872.0,1332.0,2825.0,0.0,0.0,0.0,0.0,4.0,0.0,8400.0,8200.0,32399.0,7095.0,7918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93739895,4,PooL PartY JoE,10.0,34423.0,8428.0,10993.0,911.0,56.0,0.0,0.0,200.0,3.0,5,0.0,151.0,0.0,250.0,2.0,0.0,0.0,0.0,0.0,0.0,True,106.12,0.0,0.0,0.0,327.0,0.0,0.0,0.0
9.0,13.0,0.0,2.5,0.0,0.0,0.0,-0.20000000000000007,0.0,0.0,0.0,3312.0,3312.0,8084.0,-55.40000000000003,0.0,0.0,0.0,553.9,0.0,0.0,0.0,3.0,1.0,False,False,False,False,False,False,0 days 00:19:19.000000000,2736300958,2018-03-09T19:01:15.186000+00:00,10400.0,402.20000000000016,0.0,0.0,0.0,10100.0,2.0,1.0,3147.0,3142.0,3047.0,3144.0,2003.0,1043.0,3340.0,3.0,15.0,NONE,0.0,7.0,2.0,2018-03-10T14:18:52.149000+00:00,462.0,567.0,567.0,4719.0,8.0,4.0,0.0,0.0,2.0,0.0,8100.0,8000.0,60753.0,14343.0,9909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93709712,5,ItzQuantum,71.0,61564.0,15154.0,14628.0,5542.0,62.0,0.0,0.0,141.0,2.0,7,0.0,243.0,243.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,34.320000000000036,0.0,0.0,0.0,460.1,0.0,0.0,0.0
1.0,7.0,0.0,0.6,0.0,0.0,0.0,0.6200000000000003,0.0,0.0,0.0,9074.0,604.0,2508.0,-227.82,0.0,0.0,0.0,291.0,0.0,0.0,0.0,3.0,0.0,False,False,False,False,False,False,0 days 00:18:50.000000000,2736522776,2018-03-10T02:37:43.874000+00:00,4921.0,158.2,0.0,0.0,0.0,1700.0,4.0,0.0,2003.0,3098.0,1001.0,1028.0,0.0,0.0,3340.0,0.0,0.0,NONE,0.0,0.0,0.0,2018-03-10T08:05:05.003000+00:00,495.0,6648.0,686.0,2134.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,7249.0,263.0,4301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93659918,3,BigDaddyMiles,8.0,18457.0,950.0,6435.0,938.0,11.0,0.0,0.0,21.0,1.0,4,0.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,48.86000000000006,0.0,0.0,0.0,232.7,0.0,0.0,0.0
5.0,11.0,0.0,7.6,0.0,0.0,0.0,2.26,0.0,0.0,0.0,5701.0,5701.0,2439.0,-228.82,0.0,0.0,0.0,329.3,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0 days 00:14:54.000000000,2736694662,2018-03-10T06:04:01.827000+00:00,7682.0,345.6,0.0,0.0,0.0,4500.0,5.0,0.0,2003.0,1001.0,1055.0,3031.0,0.0,0.0,3340.0,1.0,7.0,NONE,476.0,7.0,1.0,2018-03-10T06:24:33.477000+00:00,0.0,5505.0,1028.0,2554.0,16.0,8.0,4.0,0.0,5.0,0.0,8000.0,8200.0,55600.0,10848.0,3345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,93660011,2,Midway Colors,6.0,65154.0,12216.0,5899.0,1071.0,100.0,0.0,0.0,298.0,3.0,2,0.0,4048.0,340.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,98.44,0.0,0.0,0.0,443.0,0.0,0.0,0.0
4.0,11.0,0.0,1.9,0.0,0.0,0.0,2.14,0.0,0.0,0.0,5741.0,5741.0,6767.0,-88.64000000000006,0.0,0.0,0.0,443.6,0.0,0.0,0.0,2.0,0.0,False,False,False,False,False,False,0 days 00:17:59.000000000,2741868064,2018-03-17T04:20:36.756000+00:00,7502.0,348.9,0.0,0.0,0.0,6250.0,2.0,0.0,1054.0,3111.0,3071.0,3044.0,1033.0,0.0,3340.0,1.0,4.0,NONE,0.0,3.0,1.0,2018-03-25T22:44:19.722000+00:00,620.0,373.0,373.0,801.0,0.0,0.0,0.0,0.0,2.0,0.0,8400.0,8200.0,37452.0,5670.0,8516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93602142,5,ThePhoenix2418,5.0,38240.0,6458.0,9317.0,1577.0,41.0,0.0,0.0,48.0,1.0,6,0.0,414.0,414.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,272.62,0.0,0.0,0.0,475.3,0.0,0.0,0.0
4.0,10.0,0.0,1.8,0.0,0.0,0.0,2.22,0.0,0.0,0.0,3645.0,3645.0,5958.0,-179.78,0.0,0.0,0.0,450.8,0.0,0.0,0.0,2.0,0.0,False,False,False,True,False,False,0 days 00:18:29.000000000,2736721261,2018-03-10T06:33:33.457000+00:00,6460.0,261.4,0.0,0.0,0.0,4100.0,5.0,1.0,1055.0,1053.0,1036.0,3006.0,1038.0,0.0,3340.0,1.0,4.0,NONE,0.0,4.0,1.0,2018-03-11T23:01:42.779000+00:00,817.0,0.0,0.0,974.0,0.0,0.0,0.0,0.0,5.0,0.0,8000.0,8200.0,18754.0,4678.0,7907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93719967,2,SeasonSlam,0.0,21494.0,4678.0,8881.0,416.0,23.0,0.0,0.0,0.0,1.0,3,0.0,2740.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,236.24,0.0,0.0,0.0,337.5,0.0,0.0,0.0
5.0,13.0,0.0,3.0,5.2,0.0,0.0,1.15,1.6999999999999995,0.0,0.0,7348.0,7348.0,3187.0,-123.2,-135.24999999999994,0.0,0.0,287.7000000000001,434.4,0.0,0.0,2.0,1.0,False,False,False,True,False,True,0 days 00:22:28.000000000,2721474365,2018-02-18T04:09:21.928000+00:00,9788.0,285.7000000000001,491.20000000000016,0.0,0.0,8950.0,1.0,1.0,1056.0,3165.0,3151.0,1026.0,1001.0,1058.0,3340.0,2.0,7.0,BOTTOM,0.0,4.0,2.0,2018-03-18T03:24:29.567000+00:00,630.0,78356.0,26181.0,7996.0,0.0,0.0,0.0,0.0,1.0,0.0,8200.0,8100.0,13505.0,2341.0,2533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,92702012,4,Seed Mechanícs,44.0,91861.0,28523.0,10529.0,1136.0,88.0,0.0,0.0,253.0,3.0,5,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,6.0,True,66.59999999999998,72.55000000000003,0.0,0.0,373.3,428.2,0.0,0.0
10.0,9.0,0.0,0.5,0.0,0.0,0.0,2.1800000000000006,0.0,0.0,0.0,1653.0,1653.0,6652.0,-149.90000000000006,0.0,0.0,0.0,398.2,0.0,0.0,0.0,5.0,0.0,False,False,True,False,False,False,0 days 00:19:34.000000000,2741485759,2018-03-17T00:53:32.572000+00:00,6335.0,254.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,1.0,NONE,0.0,0.0,1.0,2018-03-17T06:01:15.866000+00:00,263.0,6064.0,1081.0,1151.0,4.0,0.0,4.0,0.0,3.0,0.0,8200.0,8100.0,5957.0,1814.0,7238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93692287,5,TIGER143,6.0,12022.0,2895.0,8390.0,744.0,8.0,0.0,0.0,10.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,215.4,0.0,0.0,0.0,220.2,0.0,0.0,0.0
1.0,12.0,0.0,0.3,5.6,0.0,0.0,,,,,3535.0,3535.0,8477.0,,,,,302.4,846.0,0.0,0.0,1.0,2.0,False,False,True,False,False,False,0 days 00:21:44.000000000,2734443063,2018-03-07T08:27:11.011000+00:00,9864.0,195.6,641.9000000000002,0.0,0.0,1500.0,2.0,0.0,3144.0,1038.0,0.0,0.0,0.0,0.0,3340.0,1.0,8.0,JUNGLE,0.0,7.0,2.0,2018-03-18T05:20:30.202000+00:00,1211.0,554.0,350.0,2106.0,20.0,0.0,13.0,0.0,2.0,0.0,8100.0,8000.0,57099.0,9594.0,11827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,0.0,93311146,4,Devil monter,29.0,62045.0,10543.0,13933.0,4557.0,59.0,0.0,0.0,256.0,1.0,5,0.0,4391.0,598.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,,,,,236.1,630.7,0.0,0.0
2.0,15.0,0.0,3.5,8.5,0.0,0.0,-0.5999999999999999,1.4500000000000002,0.0,0.0,8219.0,8219.0,11253.0,-37.599999999999966,-440.0,0.0,0.0,466.4,990.3,0.0,0.0,0.0,5.0,False,False,False,False,False,True,0 days 00:21:07.000000000,2736587433,2018-03-10T04:12:00.404000+00:00,10675.0,290.0,667.3,0.0,0.0,5950.0,4.0,1.0,1055.0,3071.0,3077.0,3047.0,0.0,0.0,3340.0,1.0,15.0,BOTTOM,0.0,15.0,2.0,2018-03-12T00:43:55.832000+00:00,0.0,9795.0,3614.0,5840.0,4.0,0.0,0.0,0.0,4.0,0.0,8400.0,8200.0,93019.0,17973.0,10076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_CARRY,0.0,93819525,4,Deacon Dastard,21.0,102814.0,21587.0,15916.0,4617.0,125.0,0.0,0.0,23.0,1.0,4,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,True,24.95000000000001,163.25000000000003,0.0,0.0,474.3,852.0,0.0,0.0
5.0,13.0,0.0,0.8,1.8,2.1,2.4,,,,,8302.0,8302.0,10630.0,,,,,234.5,691.2,794.1,1322.6,9.0,0.0,False,False,False,False,False,False,0 days 00:35:48.000000000,2738038629,2018-03-11T23:25:16.590000+00:00,8934.0,125.6,240.1,280.4,339.0,4200.0,2.0,0.0,1055.0,2003.0,1001.0,3142.0,0.0,0.0,3340.0,0.0,1.0,MIDDLE,0.0,0.0,1.0,2018-03-12T00:09:27.918000+00:00,384.0,0.0,0.0,9847.0,0.0,0.0,0.0,0.0,2.0,0.0,8100.0,8000.0,59491.0,3387.0,13521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93680675,3,XVSKULLZVX,0.0,59491.0,3387.0,23811.0,5574.0,59.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,442.0,3.0,0.0,0.0,0.0,0.0,1.0,True,,,,,263.6,297.0,327.9,479.2
1.0,12.0,0.0,1.5,2.6,0.0,0.0,-1.5,-1.5000000000000002,0.0,0.0,4490.0,3653.0,11958.0,281.9,68.00000000000007,0.0,0.0,651.0999999999998,775.6,0.0,0.0,10.0,0.0,False,False,False,False,False,False,0 days 00:29:59.000000000,2737921575,2018-03-11T19:44:54.730000+00:00,7388.0,133.7,226.4,0.0,0.0,4500.0,2.0,0.0,1055.0,3047.0,3142.0,0.0,0.0,0.0,3340.0,0.0,1.0,BOTTOM,0.0,0.0,1.0,2018-03-11T19:44:54.730000+00:00,327.0,591.0,411.0,6361.0,4.0,0.0,1.0,0.0,2.0,0.0,8100.0,8000.0,71073.0,7165.0,15618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,93760301,2,ApocryphalXXI,51.0,71731.0,7642.0,21979.0,5039.0,66.0,0.0,0.0,105.0,1.0,1,0.0,65.0,65.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,True,-190.7,-76.75,0.0,0.0,208.0,251.6,0.0,0.0
14.0,11.0,0.0,2.8,0.0,0.0,0.0,1.4,0.0,0.0,0.0,3192.0,3192.0,2444.0,-185.04,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,0 days 00:16:37.000000000,2736240025,2018-03-09T14:18:48.732000+00:00,8743.0,386.9,0.0,0.0,0.0,6500.0,1.0,0.0,1056.0,3027.0,3285.0,0.0,0.0,0.0,3340.0,1.0,9.0,NONE,0.0,9.0,2.0,2018-03-11T08:24:03.692000+00:00,0.0,28526.0,10495.0,1431.0,0.0,0.0,0.0,0.0,1.0,0.0,8200.0,8100.0,8841.0,2406.0,3488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93679613,4,huangkun233,34.0,44263.0,12902.0,4919.0,2675.0,56.0,0.0,0.0,100.0,2.0,4,0.0,6895.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,True,191.46000000000004,0.0,0.0,0.0,441.2,0.0,0.0,0.0
5.0,15.0,0.0,5.4,4.0,0.0,0.0,3.7,2.6,0.0,0.0,4688.0,4688.0,6673.0,-342.7999999999999,-490.4,0.0,0.0,270.2,558.4000000000002,0.0,0.0,1.0,3.0,False,False,False,False,False,False,0 days 00:25:51.000000000,2732107027,2018-03-04T06:23:22.719000+00:00,12864.0,324.4,607.2,0.0,0.0,11380.0,5.0,0.0,3285.0,2421.0,3135.0,3020.0,3102.0,1056.0,3340.0,2.0,23.0,MIDDLE,0.0,20.0,2.0,2018-03-18T08:30:57.429000+00:00,1395.0,51850.0,27187.0,5443.0,4.0,4.0,0.0,0.0,5.0,0.0,8200.0,8100.0,17856.0,3181.0,7274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,93410294,4,jh3763,44.0,95375.0,38610.0,13700.0,2640.0,104.0,0.0,0.0,121.0,1.0,4,0.0,25668.0,8242.0,982.0,1.0,0.0,0.0,0.0,0.0,0.0,True,297.6,327.2,0.0,0.0,542.3,520.8,0.0,0.0
